,acquisition_date,acquisitions
4766,1983-01-19,7
4767,1983-01-20,8
4768,1983-01-21,10
4769,1983-01-22,7
4770,1983-01-23,12
4771,1983-01-24,12
4772,1983-01-25,8
4773,1983-01-26,8
4774,1983-01-27,16
4775,1983-01-28,9
4776,1983-01-29,14
4777,1983-01-30,10
4778,1983-01-31,7
4779,1983-02-01,11
4780,1983-02-02,10
4781,1983-02-03,7
4782,1983-02-04,11
4783,1983-02-05,12
4784,1983-02-06,8
4785,1983-02-07,6
4786,1983-02-08,8
4787,1983-02-09,10
4788,1983-02-10,4
4789,1983-02-11,10
4790,1983-02-12,9
4791,1983-02-13,10
4792,1983-02-14,9
4793,1983-02-15,14
4794,1983-02-16,9
4795,1983-02-17,3
4796,1983-02-18,9
4797,1983-02-19,8
4798,1983-02-20,12
4799,1983-02-21,7
4800,1983-02-22,6
4801,1983-02-23,8
4802,1983-02-24,11
4803,1983-02-25,11
4804,1983-02-26,6
4805,1983-02-27,9
4806,1983-02-28,6
4807,1983-03-01,7
4808,1983-03-02,8
4809,1983-03-03,11
4810,1983-03-04,9
4811,1983-03-05,14
4812,1983-03-06,8
4813,1983-03-07,6
4814,1983-03-08,19
4815,1983-03-09,6
4816,1983-03-10,11
4817,1983-03-11,12
4818,1983-03-12,10
4819,1983-03-13,12
4820,1983-03-14,5
4821,1983-03-15,9
4822,1983-03-16,9
4823,1983-03-17,6
4824,1983-03-18,8
4825,1983-03-19,15
4826,1983-03-20,14
4827,1983-03-21,4
4828,1983-03-22,8
4829,1983-03-23,10
4830,1983-03-24,3
4831,1983-03-25,18
4832,1983-03-26,15
4833,1983-03-27,7
4834,1983-03-28,9
4835,1983-03-29,9
4836,1983-03-30,6
4837,1983-03-31,7
4838,1983-04-01,7
4839,1983-04-02,11
4840,1983-04-03,4
4841,1983-04-04,6
4842,1983-04-05,10
4843,1983-04-06,6
4844,1983-04-07,8
4845,1983-04-08,5
4846,1983-04-09,6
4847,1983-04-10,11
4848,1983-04-11,8
4849,1983-04-12,12
4850,1983-04-13,13
4851,1983-04-14,6
4852,1983-04-15,9
4853,1983-04-16,6
4854,1983-04-17,11
4855,1983-04-18,9
4856,1983-04-19,8
4857,1983-04-20,14
4858,1983-04-21,8
4859,1983-04-22,5
4860,1983-04-23,10
4861,1983-04-24,10
4862,1983-04-25,7
4863,1983-04-26,15
4864,1983-04-27,8
4865,1983-04-28,9
4866,1983-04-29,3
4867,1983-04-30,7
4868,1983-05-01,11
4869,1983-05-02,3
4870,1983-05-03,9
4871,1983-05-04,15
4872,1983-05-05,11
4873,1983-05-06,14
4874,1983-05-07,5
4875,1983-05-08,9
4876,1983-05-09,8
4877,1983-05-10,10
4878,1983-05-11,6
4879,1983-05-12,10
4880,1983-05-13,4
4881,1983-05-14,10
4882,1983-05-15,8
4883,1983-05-16,12
4884,1983-05-17,11
4885,1983-05-18,11
4886,1983-05-19,11
4887,1983-05-20,9
4888,1983-05-21,10
4889,1983-05-22,13
4890,1983-05-23,10
4891,1983-05-24,12
4892,1983-05-25,11
4893,1983-05-26,4
4894,1983-05-27,9
4895,1983-05-28,10
4896,1983-05-29,7
4897,1983-05-30,5
4898,1983-05-31,4
4899,1983-06-01,4
4900,1983-06-02,10
4901,1983-06-03,4
4902,1983-06-04,9
4903,1983-06-05,10
4904,1983-06-06,13
4905,1983-06-07,7
4906,1983-06-08,12
4907,1983-06-09,10
4908,1983-06-10,10
4909,1983-06-11,10
4910,1983-06-12,4
4911,1983-06-13,11
4912,1983-06-14,7
4913,1983-06-15,9
4914,1983-06-16,5
4915,1983-06-17,14
4916,1983-06-18,7
4917,1983-06-19,9
4918,1983-06-20,7
4919,1983-06-21,10
4920,1983-06-22,16
4921,1983-06-23,6
4922,1983-06-24,12
4923,1983-06-25,7
4924,1983-06-26,7
4925,1983-06-27,16
4926,1983-06-28,10
4927,1983-06-29,9
4928,1983-06-30,12
4929,1983-07-01,9
4930,1983-07-02,2
4931,1983-07-03,10
4932,1983-07-04,8
4933,1983-07-05,8
4934,1983-07-06,9
4935,1983-07-07,8
4936,1983-07-08,13
4937,1983-07-09,10
4938,1983-07-10,8
4939,1983-07-11,12
4940,1983-07-12,10
4941,1983-07-13,10
4942,1983-07-14,9
4943,1983-07-15,8
4944,1983-07-16,7
4945,1983-07-17,7
4946,1983-07-18,15
4947,1983-07-19,13
4948,1983-07-20,13
4949,1983-07-21,12
4950,1983-07-22,6
4951,1983-07-23,9
4952,1983-07-24,4
4953,1983-07-25,7
4954,1983-07-26,10
4955,1983-07-27,6
4956,1983-07-28,6
4957,1983-07-29,9
4958,1983-07-30,12
4959,1983-07-31,11
4960,1983-08-01,14
4961,1983-08-02,11
4962,1983-08-03,15
4963,1983-08-04,12
4964,1983-08-05,11
4965,1983-08-06,13
4966,1983-08-07,4
4967,1983-08-08,13
4968,1983-08-09,12
4969,1983-08-10,11
4970,1983-08-11,10
4971,1983-08-12,12
4972,1983-08-13,11
4973,1983-08-14,11
4974,1983-08-15,10
4975,1983-08-16,6
4976,1983-08-17,6
4977,1983-08-18,14
4978,1983-08-19,7
4979,1983-08-20,8
4980,1983-08-21,8
4981,1983-08-22,14
4982,1983-08-23,7
4983,1983-08-24,7
4984,1983-08-25,6
4985,1983-08-26,12
4986,1983-08-27,11
4987,1983-08-28,6
4988,1983-08-29,7
4989,1983-08-30,7
4990,1983-08-31,5
4991,1983-09-01,9
4992,1983-09-02,12
4993,1983-09-03,10
4994,1983-09-04,17
4995,1983-09-05,10
4996,1983-09-06,10
4997,1983-09-07,14
4998,1983-09-08,8
4999,1983-09-09,10
5000,1983-09-10,10
5001,1983-09-11,10
5002,1983-09-12,14
5003,1983-09-13,12
5004,1983-09-14,8
5005,1983-09-15,6
5006,1983-09-16,6
5007,1983-09-17,10
5008,1983-09-18,11
5009,1983-09-19,13
5010,1983-09-20,8
5011,1983-09-21,13
5012,1983-09-22,10
5013,1983-09-23,6
5014,1983-09-24,8
5015,1983-09-25,7
5016,1983-09-26,13
5017,1983-09-27,4
5018,1983-09-28,10
5019,1983-09-29,10
5020,1983-09-30,7
5021,1983-10-01,11
5022,1983-10-02,15
5023,1983-10-03,9
5024,1983-10-04,8
5025,1983-10-05,7
5026,1983-10-06,9
5027,1983-10-07,7
5028,1983-10-08,9
5029,1983-10-09,10
5030,1983-10-10,5
5031,1983-10-11,2
5032,1983-10-12,7
5033,1983-10-13,11
5034,1983-10-14,14
5035,1983-10-15,11
5036,1983-10-16,14
5037,1983-10-17,10
5038,1983-10-18,14
5039,1983-10-19,10
5040,1983-10-20,8
5041,1983-10-21,10
5042,1983-10-22,11
5043,1983-10-23,8
5044,1983-10-24,14
5045,1983-10-25,4
5046,1983-10-26,6
5047,1983-10-27,8
5048,1983-10-28,9
5049,1983-10-29,7
5050,1983-10-30,8
5051,1983-10-31,13
5052,1983-11-01,9
5053,1983-11-02,4
5054,1983-11-03,9
5055,1983-11-04,6
5056,1983-11-05,7
5057,1983-11-06,8
5058,1983-11-07,10
5059,1983-11-08,8
5060,1983-11-09,12
5061,1983-11-10,17
5062,1983-11-11,14
5063,1983-11-12,4
5064,1983-11-13,11
5065,1983-11-14,10
5066,1983-11-15,7
5067,1983-11-16,11
5068,1983-11-17,9
5069,1983-11-18,12
5070,1983-11-19,12
5071,1983-11-20,7
5072,1983-11-21,6
5073,1983-11-22,14
5074,1983-11-23,14
5075,1983-11-24,20
5076,1983-11-25,11
5077,1983-11-26,7
5078,1983-11-27,10
5079,1983-11-28,12
5080,1983-11-29,4
5081,1983-11-30,8
5082,1983-12-01,9
5083,1983-12-02,11
5084,1983-12-03,14
5085,1983-12-04,5
5086,1983-12-05,9
5087,1983-12-06,12
5088,1983-12-07,10
5089,1983-12-08,14
5090,1983-12-09,12
5091,1983-12-10,7
5092,1983-12-11,9
5093,1983-12-12,8
5094,1983-12-13,12
5095,1983-12-14,9
5096,1983-12-15,8
5097,1983-12-16,10
5098,1983-12-17,8
5099,1983-12-18,6
5100,1983-12-19,11
5101,1983-12-20,15
5102,1983-12-21,7
5103,1983-12-22,7
5104,1983-12-23,9
5105,1983-12-24,8
5106,1983-12-25,9
5107,1983-12-26,10
5108,1983-12-27,10
5109,1983-12-28,8
5110,1983-12-29,12
5111,1983-12-30,11
5112,1983-12-31,7
5113,1984-01-01,9
5114,1984-01-02,14
5115,1984-01-03,12
5116,1984-01-04,11
5117,1984-01-05,7
5118,1984-01-06,7
5119,1984-01-07,10
5120,1984-01-08,9
5121,1984-01-09,9
5122,1984-01-10,15
5123,1984-01-11,8
5124,1984-01-12,12
5125,1984-01-13,9
5126,1984-01-14,10
5127,1984-01-15,15
5128,1984-01-16,6
5129,1984-01-17,5
5130,1984-01-18,6
5131,1984-01-19,15
5132,1984-01-20,9
5133,1984-01-21,4
5134,1984-01-22,10
5135,1984-01-23,6
5136,1984-01-24,12
5137,1984-01-25,9
5138,1984-01-26,5
5139,1984-01-27,14
5140,1984-01-28,13
5141,1984-01-29,10
5142,1984-01-30,6
5143,1984-01-31,9
5144,1984-02-01,6
5145,1984-02-02,14
5146,1984-02-03,9
5147,1984-02-04,13
5148,1984-02-05,10
5149,1984-02-06,4
5150,1984-02-07,16
5151,1984-02-08,11
5152,1984-02-09,13
5153,1984-02-10,13
5154,1984-02-11,8
5155,1984-02-12,10
5156,1984-02-13,6
5157,1984-02-14,10
5158,1984-02-15,8
5159,1984-02-16,13
5160,1984-02-17,11
5161,1984-02-18,10
5162,1984-02-19,12
5163,1984-02-20,8
5164,1984-02-21,12
5165,1984-02-22,6
5166,1984-02-23,13
5167,1984-02-24,9
5168,1984-02-25,9
5169,1984-02-26,11
5170,1984-02-27,8
5171,1984-02-28,9
5172,1984-02-29,9
5173,1984-03-01,11
5174,1984-03-02,8
5175,1984-03-03,9
5176,1984-03-04,10
5177,1984-03-05,5
5178,1984-03-06,16
5179,1984-03-07,8
5180,1984-03-08,4
5181,1984-03-09,7
5182,1984-03-10,14
5183,1984-03-11,8
5184,1984-03-12,13
5185,1984-03-13,7
5186,1984-03-14,7
5187,1984-03-15,8
5188,1984-03-16,11
5189,1984-03-17,12
5190,1984-03-18,17
5191,1984-03-19,4
5192,1984-03-20,10
5193,1984-03-21,12
5194,1984-03-22,6
5195,1984-03-23,11
5196,1984-03-24,10
5197,1984-03-25,12
5198,1984-03-26,6
5199,1984-03-27,8
5200,1984-03-28,3
5201,1984-03-29,11
5202,1984-03-30,5
5203,1984-03-31,14
5204,1984-04-01,6
5205,1984-04-02,9
5206,1984-04-03,8
5207,1984-04-04,9
5208,1984-04-05,9
5209,1984-04-06,8
5210,1984-04-07,6
5211,1984-04-08,8
5212,1984-04-09,10
5213,1984-04-10,6
5214,1984-04-11,7
5215,1984-04-12,8
5216,1984-04-13,9
5217,1984-04-14,8
5218,1984-04-15,5
5219,1984-04-16,7
5220,1984-04-17,11
5221,1984-04-18,7
5222,1984-04-19,11
5223,1984-04-20,12
5224,1984-04-21,7
5225,1984-04-22,11
5226,1984-04-23,6
5227,1984-04-24,10
5228,1984-04-25,8
5229,1984-04-26,9
5230,1984-04-27,1
5231,1984-04-28,9
5232,1984-04-29,11
5233,1984-04-30,10
5234,1984-05-01,5
5235,1984-05-02,8
5236,1984-05-03,7
5237,1984-05-04,8
5238,1984-05-05,10
5239,1984-05-06,6
5240,1984-05-07,9
5241,1984-05-08,11
5242,1984-05-09,6
5243,1984-05-10,16
5244,1984-05-11,8
5245,1984-05-12,8
5246,1984-05-13,10
5247,1984-05-14,9
5248,1984-05-15,13
5249,1984-05-16,11
5250,1984-05-17,10
5251,1984-05-18,8
5252,1984-05-19,11
5253,1984-05-20,13
5254,1984-05-21,13
5255,1984-05-22,8
5256,1984-05-23,8
5257,1984-05-24,9
5258,1984-05-25,11
5259,1984-05-26,4
5260,1984-05-27,10
5261,1984-05-28,11
5262,1984-05-29,10
5263,1984-05-30,7
5264,1984-05-31,12
5265,1984-06-01,6
5266,1984-06-02,16
5267,1984-06-03,15
5268,1984-06-04,10
5269,1984-06-05,13
5270,1984-06-06,13
5271,1984-06-07,8
5272,1984-06-08,7
5273,1984-06-09,10
5274,1984-06-10,7
5275,1984-06-11,11
5276,1984-06-12,13
5277,1984-06-13,7
5278,1984-06-14,3
5279,1984-06-15,9
5280,1984-06-16,16
5281,1984-06-17,8
5282,1984-06-18,6
5283,1984-06-19,16
5284,1984-06-20,13
5285,1984-06-21,10
5286,1984-06-22,9
5287,1984-06-23,5
5288,1984-06-24,16
5289,1984-06-25,8
5290,1984-06-26,7
5291,1984-06-27,6
5292,1984-06-28,7
5293,1984-06-29,13
5294,1984-06-30,11
5295,1984-07-01,2
5296,1984-07-02,14
5297,1984-07-03,6
5298,1984-07-04,8
5299,1984-07-05,7
5300,1984-07-06,7
5301,1984-07-07,8
5302,1984-07-08,8
5303,1984-07-09,4
5304,1984-07-10,13
5305,1984-07-11,11
5306,1984-07-12,6
5307,1984-07-13,7
5308,1984-07-14,11
5309,1984-07-15,12
5310,1984-07-16,10
5311,1984-07-17,12
5312,1984-07-18,9
5313,1984-07-19,9
5314,1984-07-20,7
5315,1984-07-21,8
5316,1984-07-22,6
5317,1984-07-23,13
5318,1984-07-24,8
5319,1984-07-25,6
5320,1984-07-26,8
5321,1984-07-27,7
5322,1984-07-28,7
5323,1984-07-29,9
5324,1984-07-30,10
5325,1984-07-31,7
5326,1984-08-01,5
5327,1984-08-02,14
5328,1984-08-03,9
5329,1984-08-04,13
5330,1984-08-05,8
5331,1984-08-06,12
5332,1984-08-07,10
5333,1984-08-08,12
5334,1984-08-09,8
5335,1984-08-10,9
5336,1984-08-11,9
5337,1984-08-12,4
5338,1984-08-13,10
5339,1984-08-14,10
5340,1984-08-15,7
5341,1984-08-16,12
5342,1984-08-17,14
5343,1984-08-18,12
5344,1984-08-19,13
5345,1984-08-20,7
5346,1984-08-21,12
5347,1984-08-22,13
5348,1984-08-23,8
5349,1984-08-24,13
5350,1984-08-25,8
5351,1984-08-26,8
5352,1984-08-27,7
5353,1984-08-28,5
5354,1984-08-29,9
5355,1984-08-30,10
5356,1984-08-31,9
5357,1984-09-01,8
5358,1984-09-02,14
5359,1984-09-03,8
5360,1984-09-04,10
5361,1984-09-05,12
5362,1984-09-06,15
5363,1984-09-07,12
5364,1984-09-08,11
5365,1984-09-09,12
5366,1984-09-10,7
5367,1984-09-11,11
5368,1984-09-12,12
5369,1984-09-13,15
5370,1984-09-14,11
5371,1984-09-15,9
5372,1984-09-16,13
5373,1984-09-17,7
5374,1984-09-18,7
5375,1984-09-19,7
5376,1984-09-20,12
5377,1984-09-21,4
5378,1984-09-22,15
5379,1984-09-23,6
5380,1984-09-24,10
5381,1984-09-25,14
5382,1984-09-26,11
5383,1984-09-27,15
5384,1984-09-28,10
5385,1984-09-29,15
5386,1984-09-30,6
5387,1984-10-01,11
5388,1984-10-02,12
5389,1984-10-03,7
5390,1984-10-04,10
5391,1984-10-05,10
5392,1984-10-06,7
5393,1984-10-07,5
5394,1984-10-08,11
5395,1984-10-09,13
5396,1984-10-10,14
5397,1984-10-11,13
5398,1984-10-12,7
5399,1984-10-13,9
5400,1984-10-14,5
5401,1984-10-15,7
5402,1984-10-16,10
5403,1984-10-17,6
5404,1984-10-18,5
5405,1984-10-19,5
5406,1984-10-20,6
5407,1984-10-21,5
5408,1984-10-22,6
5409,1984-10-23,8
5410,1984-10-24,13
5411,1984-10-25,7
5412,1984-10-26,10
5413,1984-10-27,12
5414,1984-10-28,7
5415,1984-10-29,12
5416,1984-10-30,6
5417,1984-10-31,15
5418,1984-11-01,10
5419,1984-11-02,7
5420,1984-11-03,17
5421,1984-11-04,4
5422,1984-11-05,10
5423,1984-11-06,8
5424,1984-11-07,10
5425,1984-11-08,7
5426,1984-11-09,15
5427,1984-11-10,10
5428,1984-11-11,7
5429,1984-11-12,5
5430,1984-11-13,6
5431,1984-11-14,15
5432,1984-11-15,8
5433,1984-11-16,15
5434,1984-11-17,14
5435,1984-11-18,10
5436,1984-11-19,7
5437,1984-11-20,10
5438,1984-11-21,6
5439,1984-11-22,10
5440,1984-11-23,8
5441,1984-11-24,10
5442,1984-11-25,9
5443,1984-11-26,2
5444,1984-11-27,14
5445,1984-11-28,12
5446,1984-11-29,10
5447,1984-11-30,14
5448,1984-12-01,6
5449,1984-12-02,8
5450,1984-12-03,5
5451,1984-12-04,11
5452,1984-12-05,6
5453,1984-12-06,10
5454,1984-12-07,8
5455,1984-12-08,9
5456,1984-12-09,10
5457,1984-12-10,8
5458,1984-12-11,6
5459,1984-12-12,9
5460,1984-12-13,9
5461,1984-12-14,7
5462,1984-12-15,5
5463,1984-12-16,5
5464,1984-12-17,9
5465,1984-12-18,6
5466,1984-12-19,5
5467,1984-12-20,8
5468,1984-12-21,14
5469,1984-12-22,13
5470,1984-12-23,6
5471,1984-12-24,7
5472,1984-12-25,10
5473,1984-12-26,8
5474,1984-12-27,8
5475,1984-12-28,5
5476,1984-12-29,15
5477,1984-12-30,8
5478,1984-12-31,9
5479,1985-01-01,11
5480,1985-01-02,4
5481,1985-01-03,10
5482,1985-01-04,10
5483,1985-01-05,6
5484,1985-01-06,5
5485,1985-01-07,7
5486,1985-01-08,9
5487,1985-01-09,12
5488,1985-01-10,10
5489,1985-01-11,4
5490,1985-01-12,10
5491,1985-01-13,5
5492,1985-01-14,8
5493,1985-01-15,14
5494,1985-01-16,14
5495,1985-01-17,12
5496,1985-01-18,7
5497,1985-01-19,6
5498,1985-01-20,13
5499,1985-01-21,8
5500,1985-01-22,14
5501,1985-01-23,10
5502,1985-01-24,12
5503,1985-01-25,17
5504,1985-01-26,7
5505,1985-01-27,12
5506,1985-01-28,6
5507,1985-01-29,5
5508,1985-01-30,9
5509,1985-01-31,6
5510,1985-02-01,7
5511,1985-02-02,11
5512,1985-02-03,5
5513,1985-02-04,4
5514,1985-02-05,17
5515,1985-02-06,6
5516,1985-02-07,8
5517,1985-02-08,8
5518,1985-02-09,6
5519,1985-02-10,13
5520,1985-02-11,15
5521,1985-02-12,7
5522,1985-02-13,8
5523,1985-02-14,17
5524,1985-02-15,12
5525,1985-02-16,11
5526,1985-02-17,15
5527,1985-02-18,9
5528,1985-02-19,12
5529,1985-02-20,11
5530,1985-02-21,9
5531,1985-02-22,18
5532,1985-02-23,7
5533,1985-02-24,13
5534,1985-02-25,9
5535,1985-02-26,9
5536,1985-02-27,16
5537,1985-02-28,6
5538,1985-03-01,11
5539,1985-03-02,8
5540,1985-03-03,12
5541,1985-03-04,9
5542,1985-03-05,8
5543,1985-03-06,8
5544,1985-03-07,5
5545,1985-03-08,6
5546,1985-03-09,10
5547,1985-03-10,8
5548,1985-03-11,16
5549,1985-03-12,10
5550,1985-03-13,9
5551,1985-03-14,11
5552,1985-03-15,6
5553,1985-03-16,18
5554,1985-03-17,11
5555,1985-03-18,7
5556,1985-03-19,5
5557,1985-03-20,8
5558,1985-03-21,3
5559,1985-03-22,8
5560,1985-03-23,10
5561,1985-03-24,6
5562,1985-03-25,7
5563,1985-03-26,11
5564,1985-03-27,10
5565,1985-03-28,4
5566,1985-03-29,8
5567,1985-03-30,13
5568,1985-03-31,13
5569,1985-04-01,5
5570,1985-04-02,8
5571,1985-04-03,10
5572,1985-04-04,9
5573,1985-04-05,8
5574,1985-04-06,7
5575,1985-04-07,14
5576,1985-04-08,9
5577,1985-04-09,8
5578,1985-04-10,10
5579,1985-04-11,12
5580,1985-04-12,9
5581,1985-04-13,6
5582,1985-04-14,4
5583,1985-04-15,14
5584,1985-04-16,5
5585,1985-04-17,5
5586,1985-04-18,9
5587,1985-04-19,11
5588,1985-04-20,6
5589,1985-04-21,16
5590,1985-04-22,12
5591,1985-04-23,15
5592,1985-04-24,10
5593,1985-04-25,5
5594,1985-04-26,9
5595,1985-04-27,10
5596,1985-04-28,6
5597,1985-04-29,4
5598,1985-04-30,14
5599,1985-05-01,7
5600,1985-05-02,9
5601,1985-05-03,7
5602,1985-05-04,13
5603,1985-05-05,11
5604,1985-05-06,11
5605,1985-05-07,8
5606,1985-05-08,7
5607,1985-05-09,8
5608,1985-05-10,13
5609,1985-05-11,13
5610,1985-05-12,9
5611,1985-05-13,11
5612,1985-05-14,11
5613,1985-05-15,7
5614,1985-05-16,13
5615,1985-05-17,11
5616,1985-05-18,12
5617,1985-05-19,13
5618,1985-05-20,8
5619,1985-05-21,6
5620,1985-05-22,10
5621,1985-05-23,12
5622,1985-05-24,8
5623,1985-05-25,12
5624,1985-05-26,11
5625,1985-05-27,12
5626,1985-05-28,9
5627,1985-05-29,9
5628,1985-05-30,4
5629,1985-05-31,9
5630,1985-06-01,11
5631,1985-06-02,8
5632,1985-06-03,8
5633,1985-06-04,10
5634,1985-06-05,8
5635,1985-06-06,19
5636,1985-06-07,7
5637,1985-06-08,5
5638,1985-06-09,6
5639,1985-06-10,11
5640,1985-06-11,12
5641,1985-06-12,17
5642,1985-06-13,2
5643,1985-06-14,6
5644,1985-06-15,9
5645,1985-06-16,8
5646,1985-06-17,10
5647,1985-06-18,9
5648,1985-06-19,14
5649,1985-06-20,10
5650,1985-06-21,11
5651,1985-06-22,9
5652,1985-06-23,14
5653,1985-06-24,7
5654,1985-06-25,7
5655,1985-06-26,7
5656,1985-06-27,8
5657,1985-06-28,9
5658,1985-06-29,9
5659,1985-06-30,9
5660,1985-07-01,15
5661,1985-07-02,6
5662,1985-07-03,9
5663,1985-07-04,6
5664,1985-07-05,10
5665,1985-07-06,10
5666,1985-07-07,6
5667,1985-07-08,7
5668,1985-07-09,7
5669,1985-07-10,8
5670,1985-07-11,11
5671,1985-07-12,10
5672,1985-07-13,14
5673,1985-07-14,11
5674,1985-07-15,5
5675,1985-07-16,7
5676,1985-07-17,10
5677,1985-07-18,10
5678,1985-07-19,8
5679,1985-07-20,9
5680,1985-07-21,14
5681,1985-07-22,11
5682,1985-07-23,11
5683,1985-07-24,7
5684,1985-07-25,7
5685,1985-07-26,8
5686,1985-07-27,6
5687,1985-07-28,7
5688,1985-07-29,7
5689,1985-07-30,11
5690,1985-07-31,16
5691,1985-08-01,14
5692,1985-08-02,9
5693,1985-08-03,13
5694,1985-08-04,10
5695,1985-08-05,14
5696,1985-08-06,6
5697,1985-08-07,9
5698,1985-08-08,6
5699,1985-08-09,11
5700,1985-08-10,11
5701,1985-08-11,13
5702,1985-08-12,8
5703,1985-08-13,9
5704,1985-08-14,7
5705,1985-08-15,9
5706,1985-08-16,11
5707,1985-08-17,13
5708,1985-08-18,5
5709,1985-08-19,13
5710,1985-08-20,11
5711,1985-08-21,11
5712,1985-08-22,14
5713,1985-08-23,3
5714,1985-08-24,12
5715,1985-08-25,5
5716,1985-08-26,11
5717,1985-08-27,10
5718,1985-08-28,7
5719,1985-08-29,17
5720,1985-08-30,16
5721,1985-08-31,8
5722,1985-09-01,5
5723,1985-09-02,15
5724,1985-09-03,7
5725,1985-09-04,10
5726,1985-09-05,13
5727,1985-09-06,8
5728,1985-09-07,15
5729,1985-09-08,14
5730,1985-09-09,7
5731,1985-09-10,9
5732,1985-09-11,12
5733,1985-09-12,9
5734,1985-09-13,4
5735,1985-09-14,14
5736,1985-09-15,6
5737,1985-09-16,11
5738,1985-09-17,5
5739,1985-09-18,6
5740,1985-09-19,11
5741,1985-09-20,13
5742,1985-09-21,15
5743,1985-09-22,6
5744,1985-09-23,6
5745,1985-09-24,6
5746,1985-09-25,5
5747,1985-09-26,10
5748,1985-09-27,6
5749,1985-09-28,5
5750,1985-09-29,3
5751,1985-09-30,10
5752,1985-10-01,9
5753,1985-10-02,10
5754,1985-10-03,10
5755,1985-10-04,7
5756,1985-10-05,12
5757,1985-10-06,8
5758,1985-10-07,7
5759,1985-10-08,11
5760,1985-10-09,8
5761,1985-10-10,7
5762,1985-10-11,12
5763,1985-10-12,4
5764,1985-10-13,10
5765,1985-10-14,10
5766,1985-10-15,5
5767,1985-10-16,8
5768,1985-10-17,8
5769,1985-10-18,11
5770,1985-10-19,7
5771,1985-10-20,6
5772,1985-10-21,11
5773,1985-10-22,12
5774,1985-10-23,11
5775,1985-10-24,10
5776,1985-10-25,3
5777,1985-10-26,9
5778,1985-10-27,11
5779,1985-10-28,6
5780,1985-10-29,8
5781,1985-10-30,8
5782,1985-10-31,7
5783,1985-11-01,4
5784,1985-11-02,13
5785,1985-11-03,9
5786,1985-11-04,9
5787,1985-11-05,9
5788,1985-11-06,12
5789,1985-11-07,8
5790,1985-11-08,12
5791,1985-11-09,8
5792,1985-11-10,7
5793,1985-11-11,7
5794,1985-11-12,12
5795,1985-11-13,11
5796,1985-11-14,6
5797,1985-11-15,18
5798,1985-11-16,12
5799,1985-11-17,10
5800,1985-11-18,10
5801,1985-11-19,13
5802,1985-11-20,10
5803,1985-11-21,5
5804,1985-11-22,6
5805,1985-11-23,6
5806,1985-11-24,10
5807,1985-11-25,8
5808,1985-11-26,9
5809,1985-11-27,6
5810,1985-11-28,16
5811,1985-11-29,9
5812,1985-11-30,9
5813,1985-12-01,13
5814,1985-12-02,16
5815,1985-12-03,10
5816,1985-12-04,15
5817,1985-12-05,7
5818,1985-12-06,8
5819,1985-12-07,9
5820,1985-12-08,7
5821,1985-12-09,8
5822,1985-12-10,14
5823,1985-12-11,9
5824,1985-12-12,11
5825,1985-12-13,12
5826,1985-12-14,8
5827,1985-12-15,4
5828,1985-12-16,8
5829,1985-12-17,8
5830,1985-12-18,7
5831,1985-12-19,12
5832,1985-12-20,9
5833,1985-12-21,8
5834,1985-12-22,8
5835,1985-12-23,13
5836,1985-12-24,11
5837,1985-12-25,11
5838,1985-12-26,6
5839,1985-12-27,9
5840,1985-12-28,12
5841,1985-12-29,7
5842,1985-12-30,8
5843,1985-12-31,13
5844,1986-01-01,15
5845,1986-01-02,13
5846,1986-01-03,7
5847,1986-01-04,14
5848,1986-01-05,14
5849,1986-01-06,9
5850,1986-01-07,9
5851,1986-01-08,14
5852,1986-01-09,17
5853,1986-01-10,7
5854,1986-01-11,8
5855,1986-01-12,18
5856,1986-01-13,10
5857,1986-01-14,13
5858,1986-01-15,7
5859,1986-01-16,10
5860,1986-01-17,9
5861,1986-01-18,13
5862,1986-01-19,8
5863,1986-01-20,7
5864,1986-01-21,11
5865,1986-01-22,8
5866,1986-01-23,11
5867,1986-01-24,8
5868,1986-01-25,10
5869,1986-01-26,7
5870,1986-01-27,9
5871,1986-01-28,12
5872,1986-01-29,8
5873,1986-01-30,9
5874,1986-01-31,8
5875,1986-02-01,14
5876,1986-02-02,8
5877,1986-02-03,8
5878,1986-02-04,11
5879,1986-02-05,11
5880,1986-02-06,8
5881,1986-02-07,17
5882,1986-02-08,6
5883,1986-02-09,8
5884,1986-02-10,9
5885,1986-02-11,8
5886,1986-02-12,8
5887,1986-02-13,13
5888,1986-02-14,11
5889,1986-02-15,8
5890,1986-02-16,15
5891,1986-02-17,8
5892,1986-02-18,6
5893,1986-02-19,8
5894,1986-02-20,11
5895,1986-02-21,8
5896,1986-02-22,10
5897,1986-02-23,10
5898,1986-02-24,9
5899,1986-02-25,8
5900,1986-02-26,5
5901,1986-02-27,8
5902,1986-02-28,12
5903,1986-03-01,7
5904,1986-03-02,8
5905,1986-03-03,13
5906,1986-03-04,10
5907,1986-03-05,5
5908,1986-03-06,12
5909,1986-03-07,4
5910,1986-03-08,10
5911,1986-03-09,5
5912,1986-03-10,15
5913,1986-03-11,14
5914,1986-03-12,11
5915,1986-03-13,6
5916,1986-03-14,7
5917,1986-03-15,5
5918,1986-03-16,11
5919,1986-03-17,4
5920,1986-03-18,10
5921,1986-03-19,8
5922,1986-03-20,8
5923,1986-03-21,8
5924,1986-03-22,8
5925,1986-03-23,12
5926,1986-03-24,7
5927,1986-03-25,7
5928,1986-03-26,7
5929,1986-03-27,12
5930,1986-03-28,11
